样本	Learn	段名	原始脉冲	二进制	十六进制	位说明/字段说明
power_cycle	Learn11Code	帧1-8-15	38FE DDFA 38FE 58FE 39FE DCFA 37FE 59FE 38FE 58FE 39FE DCFA 39FE DDFA 38FE 52FE	10100110	65	未知 field not present in all samples
power_cycle	Learn11Code	帧1-16-23	37FE 59FE 38FE 59FE 39FE 59FE 38FE 59FE 38FE 59FE 38FE 59FE 38FE 59FE 39FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-24-31	39FE 59FE 38FE 58FE 38FE 58FE 39FE 58FE 39FE 58FE 39FE 58FE 3AFE 58FE 39FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-32-39	39FE 58FE 39FE DCFA 39FE 58FE 3AFE 58FE 39FE 58FE 3AFE 57FE 4DFE 43FE 4EFE 3CFE	01000000	02	未知 field not present in all samples
power_cycle	Learn11Code	帧1-40-47	4EFE 43FE 4EFE C7FA 4EFE C7FA 4DFE 44FE 4EFE 43FE 4EFE 43FE 4EFE 43FE 4DFE 3BFE	01100000	06	未知 field not present in all samples
power_cycle	Learn11Code	帧1-48-55	4EFE 43FE 4FFE 43FE 4EFE 42FE 4EFE 43FE 4EFE 43FE 4EFE 42FE 4EFE 43FE 4EFE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-56-63	4EFE 43FE 4EFE 43FE 4EFE C6FA 4FFE 42FE 4FFE 42FE 4EFE 42FE 4FFE 43FE 4EFE 3AFE	00100000	04	未知 field not present in all samples
power_cycle	Learn11Code	帧1-64-71	4FFE 43FE 4FFE 42FE 4FFE 41FE 4FFE 42FE 4FFE 42FE 4FFE 41FE 4FFE 42FE 4FFE 39FE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-72-79	50FE 42FE 4FFE 41FE 4FFE 42FE 50FE 41FE 50FE 41FE 51FE 41FE 4FFE 41FE 4FFE 3AFE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-80-87	50FE 41FE 50FE 41FE 50FE 41FE 50FE 40FE 51FE 41FE 51FE 2DFE 64FE 2DFE 64FE 39FE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-88-95	51FE 40FE 52FE 2DFE 64FE 2DFE 64FE 2DFE 64FE 2CFE 64FE 2DFE 65FE 2CFE 64FE 25FE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-96-103	65FE 2CFE 65FE 2DFE 78FE 19FE 79FE 18FE 79FE 18FE 79FE 9DFA 79FE 9CFA 79FE 11FE	00000110	60	未知 field not present in all samples
power_cycle	Learn11Code	帧1-104-111	79FE 18FE 79FE 19FE 78FE 19FE 79FE 9CFA 79FE 18FE 79FE 18FE 79FE 9CFA 79FE CCFD	00010011	C8	未知 field not present in all samples
power_cycle	Learn11Code	帧1-112-119	79FE 9CFA 79FE 18FE 79FE 9CFA 78FE 9DFA 79FE 18FE 79FE 9CFA 7AFE 9BFA 79FE 94FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn11Code	帧1-120-127	79FE 18FE 79FE 18FE 79FE 17FE 7AFE 18FE 79FE 18FE 79FE 18FE 79FE 18FE 79FE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-128-135	79FE 9BFA 7AFE 9BFA 79FE 18FE 79FE 17FE 7AFE 17FE 7AFE 18FE 79FE 17FE 79FE 0FFE	11000000	03	未知 field not present in all samples
power_cycle	Learn11Code	帧1-136-143	7AFE 17FE 79FE 17FE 7BFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 16FE 7BFE 16FE 7BFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-144-151	7AFE 17FE 7AFE 16FE 7AFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 16FE 7BFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-152-159	7BFE 16FE 7BFE 16FE 7BFE 17FE 7BFE 16FE 7BFE 16FE 7BFE 16FE 7AFE 17FE 7BFE 0EFE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-160-167	7BFE 16FE 7BFE 16FE 7CFE 01FE 90FE 16FE 7BFE 16FE 7BFE 15FE 7BFE 15FE 7CFE 0DFE	00000000	00	未知 field not present in all samples
power_cycle	Learn11Code	帧1-168-175	7CFE 15FE 7CFE 99FA 7CFE 99FA 78FE 9DFA 7CFE 01FE 90FE 85FA 91FE 84FA 90FE 7BFA	01110111	EE	未知 field not present in all samples
power_cycle	Learn11Code	帧1-标记	25F6			special marker or separator
power_cycle	Learn11Code	帧1-标记	4FF2			special marker or separator
power_cycle	Learn11Code	帧1-标记	91FE			special marker or separator
power_cycle	Learn12Code	帧1-头	0FF65CF6			chunk header bytes
power_cycle	Learn12Code	帧1-0-7	38FE DDFA 39FE 59FE 38FE DDFA 38FE 59FE 38FE 5AFE 38FE DCFA 38FE DDFA 39FE 51FE	10100110	65	未知 field not present in all samples
power_cycle	Learn12Code	帧1-8-15	38FE DCFA 38FE 5AFE 38FE 59FE 39FE DDFA 38FE 59FE 38FE DCFA 38FE DDFA 38FE 52FE	10010110	69	未知 field not present in all samples
power_cycle	Learn12Code	帧1-16-23	38FE 59FE 38FE 59FE 38FE 59FE 38FE 59FE 38FE 58FE 39FE 59FE 39FE 59FE 38FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-24-31	39FE 59FE 38FE 59FE 39FE 59FE 39FE 58FE 39FE 59FE 38FE 59FE 38FE 59FE 39FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-32-39	39FE 58FE 39FE DDFA 39FE 58FE 3AFE 58FE 39FE 58FE 4DFE 44FE 39FE 58FE 4EFE 3CFE	01000000	02	未知 field not present in all samples
power_cycle	Learn12Code	帧1-40-47	3AFE 57FE 3AFE DCFA 39FE DCFA 4EFE 44FE 4DFE 43FE 4EFE 44FE 4EFE 43FE 4DFE 3CFE	01100000	06	未知 field not present in all samples
power_cycle	Learn12Code	帧1-48-55	4EFE 43FE 4EFE 44FE 4EFE 43FE 4EFE 42FE 4FFE 43FE 4EFE 43FE 4FFE 43FE 4EFE 3CFE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-56-63	4EFE 43FE 4EFE 43FE 4FFE C7FA 4EFE 42FE 4FFE 43FE 4FFE 42FE 4FFE 42FE 4EFE 3AFE	00100000	04	未知 field not present in all samples
power_cycle	Learn12Code	帧1-64-71	4FFE 42FE 4FFE 43FE 4EFE 42FE 4FFE 42FE 50FE 42FE 4FFE 42FE 4FFE 42FE 4FFE 3AFE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-72-79	50FE 41FE 4FFE 42FE 4FFE 42FE 4FFE 42FE 4FFE 41FE 50FE 42FE 4FFE 41FE 50FE 3AFE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-80-87	50FE 41FE 50FE 42FE 50FE 41FE 50FE 41FE 51FE 40FE 50FE 2DFE 64FE 41FE 51FE BCFA	00000001	80	未知 field not present in all samples
power_cycle	Learn12Code	帧1-88-95	52FE 40FE 51FE 40FE 51FE 2EFE 64FE 2DFE 64FE 2DFE 64FE 2EFE 64FE 2DFE 65FE 25FE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-96-103	65FE 2CFE 65FE 2DFE 64FE 2CFE 79FE 18FE 64FE 2DFE 65FE 2DFE 78FE 19FE 65FE A9FA	00000001	80	未知 field not present in all samples
power_cycle	Learn12Code	帧1-104-111	79FE 9CFA 78FE 9CFA 79FE 9CFA 79FE 9DFA 79FE 9DFA 79FE 9DFA 79FE 9DFA 79FE CCFD	11111111	FF	未知 field not present in all samples
power_cycle	Learn12Code	帧1-112-119	79FE 9CFA 79FE 19FE 79FE 9CFA 79FE 9CFA 79FE 18FE 79FE 9CFA 79FE 9CFA 79FE 94FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn12Code	帧1-120-127	79FE 18FE 7AFE 17FE 7AFE 18FE 79FE 17FE 7AFE 17FE 79FE 18FE 79FE 18FE 79FE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-128-135	79FE 9CFA 7AFE 9BFA 79FE 18FE 79FE 17FE 7AFE 17FE 7AFE 18FE 79FE 18FE 79FE 10FE	11000000	03	未知 field not present in all samples
power_cycle	Learn12Code	帧1-136-143	79FE 17FE 7AFE 17FE 7AFE 17FE 7AFE 16FE 79FE 17FE 7AFE 17FE 7AFE 16FE 7BFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-144-151	7AFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 16FE 7AFE 17FE 7AFE 17FE 7BFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-152-159	7BFE 16FE 7BFE 16FE 7BFE 17FE 7BFE 16FE 7BFE 16FE 7AFE 16FE 7CFE 16FE 7BFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-160-167	7BFE 16FE 7BFE 16FE 7BFE 16FE 7BFE 16FE 7CFE 15FE 7BFE 16FE 7BFE 16FE 7BFE 0DFE	00000000	00	未知 field not present in all samples
power_cycle	Learn12Code	帧1-168-175	7CFE 16FE 7CFE 85FA 90FE 84FA 8FFE 85FA 90FE 01FE 90FE 99FA 7CFE 85FA 90FE 7CFA	01110111	EE	未知 field not present in all samples
power_cycle	Learn12Code	帧1-标记	25F6			special marker or separator
power_cycle	Learn12Code	帧1-标记	4DF2			special marker or separator
power_cycle	Learn12Code	帧1-标记	90FE			special marker or separator
power_cycle	Learn13Code	帧1-头	10F65CF6			chunk header bytes
power_cycle	Learn13Code	帧1-0-7	39FE DEFA 38FE 5AFE 38FE DDFA 38FE 59FE 39FE 59FE 38FE DDFA 38FE DDFA 39FE 51FE	10100110	65	未知 field not present in all samples
power_cycle	Learn13Code	帧1-8-15	38FE DDFA 39FE 59FE 38FE DEFA 39FE 58FE 38FE 59FE 38FE DDFA 38FE DDFA 39FE 51FE	10100110	65	未知 field not present in all samples
power_cycle	Learn13Code	帧1-16-23	38FE 59FE 38FE 5AFE 38FE 59FE 39FE 59FE 38FE 5AFE 38FE 59FE 38FE 58FE 38FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-24-31	39FE 59FE 39FE 59FE 39FE 58FE 3AFE 58FE 38FE 59FE 39FE 58FE 39FE 58FE 38FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-32-39	39FE 58FE 3AFE DCFA 38FE 58FE 39FE 58FE 39FE 58FE 4EFE 43FE 4DFE 44FE 4EFE 3CFE	01000000	02	未知 field not present in all samples
power_cycle	Learn13Code	帧1-40-47	4EFE 44FE 4DFE C7FA 4DFE C8FA 4EFE 43FE 4EFE 43FE 4EFE 44FE 4EFE 43FE 4EFE 3CFE	01100000	06	未知 field not present in all samples
power_cycle	Learn13Code	帧1-48-55	4EFE 44FE 4EFE 43FE 4EFE 44FE 4EFE 43FE 4FFE 43FE 4EFE 43FE 4FFE 42FE 4EFE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-56-63	4FFE 43FE 4FFE 43FE 4EFE C7FA 4FFE 43FE 4FFE 42FE 4FFE 43FE 4FFE 42FE 4FFE 3BFE	00100000	04	未知 field not present in all samples
power_cycle	Learn13Code	帧1-64-71	4FFE 43FE 4FFE 42FE 4EFE 42FE 4EFE 43FE 4FFE 42FE 4EFE 41FE 4FFE 41FE 4FFE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-72-79	4FFE 42FE 4FFE 42FE 4FFE 41FE 4FFE 42FE 4FFE 42FE 50FE 41FE 50FE 41FE 50FE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-80-87	4FFE 41FE 50FE 41FE 50FE 41FE 4FFE 41FE 50FE 41FE 50FE 41FE 51FE 41FE 50FE 3AFE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-88-95	50FE 41FE 50FE 40FE 51FE 3DFE 55FE 40FE 51FE 2DFE 64FE 2DFE 65FE 2CFE 65FE 24FE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-96-103	65FE 2DFE 65FE 2CFE 65FE 2DFE 64FE 2DFE 79FE 19FE 64FE 2DFE 79FE 19FE 79FE 11FE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-104-111	64FE 2CFE 65FE 2CFE 65FE 2CFE 79FE 18FE 79FE 9CFA 79FE 9CFA 79FE 18FE 7AFE CBFD	00001101	B0	未知 field not present in all samples
power_cycle	Learn13Code	帧1-112-119	79FE 9CFA 79FE 18FE 79FE 9CFA 79FE 9DFA 79FE 18FE 79FE 9CFA 79FE 9DFA 78FE 95FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn13Code	帧1-120-127	79FE 17FE 79FE 17FE 79FE 18FE 79FE 18FE 7AFE 17FE 79FE 17FE 79FE 17FE 79FE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-128-135	79FE 9BFA 7AFE 9BFA 79FE 17FE 7AFE 18FE 79FE 17FE 79FE 17FE 7AFE 17FE 7AFE 10FE	11000000	03	未知 field not present in all samples
power_cycle	Learn13Code	帧1-136-143	7AFE 17FE 7AFE 18FE 7AFE 17FE 7AFE 17FE 79FE 18FE 7AFE 17FE 7AFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-144-151	7AFE 16FE 7AFE 17FE 7AFE 17FE 79FE 18FE 7AFE 17FE 7BFE 17FE 7AFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-152-159	7AFE 17FE 7BFE 16FE 7AFE 16FE 7AFE 17FE 7AFE 16FE 7BFE 16FE 7AFE 17FE 7BFE 0EFE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-160-167	7AFE 16FE 7BFE 17FE 7AFE 15FE 7CFE 16FE 7BFE 16FE 7AFE 15FE 7CFE 16FE 7BFE 0EFE	00000000	00	未知 field not present in all samples
power_cycle	Learn13Code	帧1-168-175	7BFE 15FE 7BFE 9AFA 7BFE 9BFA 7BFE 9AFA 7BFE 16FE 7BFE 99FA 7CFE 9AFA 7CFE 8FFA	01110111	EE	未知 field not present in all samples
power_cycle	Learn13Code	帧1-标记	26F6			special marker or separator
power_cycle	Learn13Code	帧1-标记	4FF2			special marker or separator
power_cycle	Learn13Code	帧1-标记	7CFE			special marker or separator
power_cycle	Learn14Code	帧1-头	0FF65BF6			chunk header bytes
power_cycle	Learn14Code	帧1-0-7	39FE DCFA 38FE 58FE 39FE DCFA 39FE 54FE 3DFE 58FE 38FE DBFA 39FE DDFA 38FE 50FE	10100110	65	未知 field not present in all samples
power_cycle	Learn14Code	帧1-8-15	39FE DCFA 38FE 58FE 39FE DCFA 39FE 58FE 39FE 58FE 38FE DCFA 39FE DDFA 39FE 50FE	10100110	65	未知 field not present in all samples
power_cycle	Learn14Code	帧1-16-23	38FE 59FE 39FE 58FE 39FE 58FE 39FE 58FE 39FE 58FE 38FE 59FE 39FE 58FE 39FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-24-31	38FE 58FE 39FE 58FE 39FE 58FE 39FE 58FE 3AFE 58FE 39FE 57FE 39FE 57FE 39FE 50FE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-32-39	3AFE 56FE 39FE 58FE 39FE 58FE 3AFE 57FE 3AFE 57FE 3AFE 57FE 3AFE 56FE 3AFE 50FE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-40-47	4EFE 43FE 3AFE DAFA 4FFE C6FA 4EFE 43FE 4DFE 42FE 4FFE 43FE 4EFE 42FE 4EFE 3BFE	01100000	06	未知 field not present in all samples
power_cycle	Learn14Code	帧1-48-55	4EFE 42FE 4FFE 42FE 4EFE 43FE 4FFE 42FE 4FFE 42FE 4FFE 42FE 4FFE 42FE 4FFE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-56-63	4FFE 42FE 4FFE 42FE 4FFE C6FA 4FFE 42FE 4FFE 41FE 4FFE 42FE 4FFE 42FE 4FFE 3AFE	00100000	04	未知 field not present in all samples
power_cycle	Learn14Code	帧1-64-71	4FFE 42FE 50FE 41FE 50FE 41FE 50FE 41FE 50FE 41FE 4FFE 42FE 4FFE 41FE 50FE 39FE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-72-79	50FE 42FE 4FFE 42FE 50FE 41FE 50FE 41FE 50FE 40FE 50FE 41FE 51FE 3FFE 51FE 39FE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-80-87	51FE 2DFE 64FE 2DFE 64FE 2DFE 64FE 2DFE 64FE 2CFE 65FE 3FFE 52FE 2CFE 65FE 25FE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-88-95	65FE 2CFE 65FE 2CFE 65FE 2CFE 65FE 2CFE 64FE 2CFE 78FE 18FE 65FE 2DFE 79FE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-96-103	79FE 18FE 79FE 17FE 79FE 18FE 79FE 18FE 79FE 18FE 79FE 9BFA 79FE 17FE 7AFE 94FA	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-104-111	79FE 9BFA 7AFE 9BFA 79FE 18FE 79FE 9CFA 79FE 17FE 79FE 18FE 79FE 17FE 79FE 4EFA	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-112-119	7AFE 9BFA 79FE 17FE 7AFE 9AFA 79FE 9AFA 7AFE 17FE 79FE 9BFA 7AFE 9AFA 79FE 94FA	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-120-127	7AFE 17FE 7AFE 17FE 79FE 16FE 7AFE 17FE 7BFE 16FE 79FE 17FE 7BFE 16FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-128-135	7AFE 9AFA 7BFE 9AFA 7AFE 17FE 7AFE 16FE 7AFE 17FE 7AFE 17FE 7BFE 16FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-136-143	7BFE 16FE 7BFE 16FE 7BFE 16FE 7BFE 16FE 7AFE 16FE 7CFE 15FE 7BFE 15FE 7AFE 0EFE	00000000	00	未知 field not present in all samples
power_cycle	Learn14Code	帧1-144-151	7BFE 15FE 7BFE 16FE 7BFE 16FE 7CFE 15FE 7CFE 15FE 7CFE 14FE 7CFE 14FE 7CFE F9FD	00000001	80	未知 field not present in all samples
power_cycle	Learn14Code	帧1-152-159	91FE 15FE 7BFE 01FE 90FE 15FE 7CFE 15FE 7CFE 00FE 91FE 00FE 90FE 00FE A4FE E5FD	00000001	80	未知 field not present in all samples
power_cycle	Learn14Code	帧1-160-167	90FE 01FE 91FE FFFD A4FE EDFD 90FE 00FE A4FE EBFD 90FE 01FE 91FE FFFD A5FE E4FD	01101011	D6	未知 field not present in all samples
power_cycle	Learn14Code	帧1-168-175	A4FE EBFD 92FE 83FA 91FE 84FA A5FE 70FA A5FE ECFD A5FE 6FFA A6FE 6FFA A6FE 64FA	10001000	11	未知 field not present in all samples
power_cycle	Learn14Code	帧1-标记	25F6			special marker or separator
power_cycle	Learn14Code	帧1-标记	4DF2			special marker or separator
power_cycle	Learn14Code	帧1-标记	A5FE			special marker or separator
power_cycle	Learn15Code	帧1-头	0FF65AF6			chunk header bytes
power_cycle	Learn15Code	帧1-0-7	39FE DCFA 39FE 58FE 39FE DCFA 38FE 59FE 39FE 58FE 39FE DCFA 39FE DCFA 39FE 50FE	10100110	65	未知 field not present in all samples
power_cycle	Learn15Code	帧1-8-15	39FE DCFA 38FE 58FE 38FE DCFA 39FE 58FE 39FE 58FE 39FE DDFA 38FE DDFA 39FE 51FE	10100110	65	未知 field not present in all samples
power_cycle	Learn15Code	帧1-16-23	38FE 59FE 39FE 58FE 39FE 58FE 39FE 58FE 39FE 58FE 39FE 58FE 39FE 59FE 39FE 50FE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-24-31	39FE 59FE 38FE 59FE 38FE 57FE 38FE 58FE 39FE 58FE 39FE 58FE 39FE 58FE 39FE 50FE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-32-39	3AFE 57FE 3AFE DBFA 3AFE 58FE 39FE 58FE 39FE 57FE 3AFE 57FE 3AFE 57FE 3AFE 50FE	01000000	02	未知 field not present in all samples
power_cycle	Learn15Code	帧1-40-47	4EFE 43FE 4EFE C7FA 3AFE DAFA 4EFE 43FE 4EFE 43FE 4EFE 43FE 3AFE 57FE 4EFE 3BFE	01100000	06	未知 field not present in all samples
power_cycle	Learn15Code	帧1-48-55	4FFE 42FE 4FFE 42FE 4EFE 42FE 4EFE 42FE 4EFE 43FE 4FFE 42FE 4FFE 42FE 4FFE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-56-63	4EFE 43FE 4FFE 42FE 4FFE C5FA 4FFE 42FE 4FFE 42FE 4FFE 41FE 4EFE 41FE 4FFE 3BFE	00100000	04	未知 field not present in all samples
power_cycle	Learn15Code	帧1-64-71	4FFE 41FE 4FFE 41FE 4FFE 41FE 4FFE 41FE 50FE 41FE 4FFE 41FE 50FE 41FE 50FE 39FE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-72-79	4FFE 42FE 4FFE 41FE 50FE 41FE 50FE 41FE 4FFE 41FE 50FE 41FE 50FE 41FE 50FE 39FE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-80-87	50FE 40FE 50FE 40FE 50FE 41FE 50FE 41FE 50FE 41FE 50FE 2DFE 64FE 41FE 51FE 38FE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-88-95	51FE 2DFE 64FE 3FFE 50FE 2CFE 65FE 2DFE 64FE 2CFE 65FE 2CFE 65FE 2CFE 65FE 25FE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-96-103	78FE 18FE 79FE 18FE 66FE 2BFE 7AFE 17FE 79FE 18FE 79FE 9BFA 78FE 18FE 79FE 93FA	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-104-111	79FE 18FE 79FE 18FE 79FE 17FE 7AFE 9BFA 79FE 17FE 7AFE 18FE 79FE 17FE 79FE 4EFA	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-112-119	79FE 9BFA 7AFE 17FE 79FE 9BFA 7AFE 9BFA 7AFE 17FE 79FE 9BFA 7AFE 9BFA 7AFE 93FA	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-120-127	7AFE 17FE 79FE 17FE 7AFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 16FE 7AFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-128-135	7AFE 9BFA 7BFE 9AFA 7AFE 17FE 7BFE 16FE 7AFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-136-143	7BFE 17FE 7AFE 16FE 7BFE 16FE 7BFE 16FE 7BFE 17FE 7AFE 16FE 7BFE 16FE 7BFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-144-151	7AFE 15FE 7AFE 17FE 7AFE 16FE 7AFE 15FE 7AFE 16FE 7BFE 16FE 7BFE 16FE 7BFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-152-159	7BFE 16FE 7BFE 16FE 7CFE 14FE 7BFE 16FE 7BFE 15FE 7CFE 15FE 7BFE 15FE 7BFE 0DFE	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-160-167	7DFE 14FE 7CFE 01FE 90FE 14FE 7CFE 00FE 90FE 13FE 7CFE 01FE 90FE 01FE 90FE F9FD	00000001	80	未知 field not present in all samples
power_cycle	Learn15Code	帧1-168-175	91FE 00FE 91FE 84FA 91FE 83FA A6FE 6FFA 91FE 00FE A5FE 70FA 92FE 82FA A6FE 65FA	00000000	00	未知 field not present in all samples
power_cycle	Learn15Code	帧1-标记	26F6			special marker or separator
power_cycle	Learn15Code	帧1-标记	4CF2			special marker or separator
power_cycle	Learn15Code	帧1-标记	A6FE			special marker or separator
power_cycle	Learn24Code	帧1-头	00000000			chunk header bytes
power_cycle	Learn25Code	帧1-头	00000000			chunk header bytes
power_cycle	Learn26Code	帧1-头	00000000			chunk header bytes
power_cycle	Learn27Code	帧1-头	00000000			chunk header bytes
power_cycle	Learn28Code	帧1-头	00000000			chunk header bytes
power_cycle	Learn29Code	帧1-头	00000000			chunk header bytes
power_cycle	Learn30Code	帧1-头	00000000			chunk header bytes
